"","x1","x2","x3","x4","x5"
"2680",400,530,65,9857,40804
"2681",326,517,80,10083,33778
"2682",337,525,62,10080,35252
"2683",515,532,69,10457,52796
"2684",405,519,73,10024,41321
"2685",382,541,80,9849,39431
"2686",488,526,72,10137,49642
"2687",342,540,72,10022,34901
"2688",424,526,78,9896,43975
"2689",356,518,71,10328,36588
"2690",351,531,67,9815,36088
"2691",392,536,75,9970,40509
"2692",510,538,70,10390,52231
"2693",387,535,81,9877,39255
"2694",405,531,47,10269,41469
"2695",388,524,76,9907,40014
"2696",367,535,72,10419,38073
"2697",364,522,80,10243,36982
"2698",464,531,78,10133,47271
"2699",278,517,74,10239,29088
"2700",399,539,70,10242,40314
"2701",388,522,71,9952,39397
"2702",422,521,78,9790,43306
"2703",350,533,74,10052,35693
"2704",455,512,78,10075,46286
"2705",341,533,69,9273,35118
"2706",432,522,82,9876,44224
"2707",618,532,65,9612,62618
"2708",330,544,75,9632,33932
"2709",254,527,79,10006,26662
"2710",494,525,76,10426,50147
"2711",397,518,66,9900,40105
"2712",234,520,69,10261,24608
"2713",480,526,80,10295,49441
"2714",262,537,66,10122,27004
"2715",370,525,72,10302,37846
"2716",311,532,64,9813,31743
"2717",352,525,70,9885,36281
"2718",364,545,77,9934,37441
"2719",440,538,71,9699,44884
"2720",271,513,82,10085,27851
"2721",388,528,66,10022,39890
"2722",404,533,65,9962,41570
"2723",510,534,80,9714,52002
"2724",432,512,68,9708,44586
"2725",276,534,63,10182,28868
"2726",299,532,76,9865,30900
"2727",334,539,72,9717,34391
"2728",479,531,64,10529,48958
"2729",340,533,67,10086,35307
"2730",291,528,63,10087,30584
"2731",386,528,67,9791,39812
"2732",332,540,61,9819,33918
"2733",393,528,74,9736,40317
"2734",366,535,74,9869,38039
"2735",391,525,88,9862,40167
"2736",331,529,84,10164,33847
"2737",586,524,71,10156,59729
"2738",454,537,68,10091,46594
"2739",329,520,76,9901,33938
"2740",420,533,76,9766,43085
"2741",367,544,64,9776,37867
"2742",331,532,67,10249,33738
"2743",501,530,76,9267,50990
"2744",347,518,81,9883,35560
"2745",443,541,65,10027,45018
"2746",364,535,72,10211,37492
"2747",403,527,56,9808,41021
"2748",430,535,68,10339,44212
"2749",388,535,56,10065,39793
"2750",233,548,71,9663,24426
"2751",262,516,68,10282,27256
"2752",309,536,65,10166,31732
"2753",551,538,74,9935,56603
"2754",349,533,63,9982,35831
"2755",535,546,78,10042,54658
"2756",374,533,77,10067,39325
"2757",324,523,71,9811,33096
"2758",357,522,81,10074,36249
"2759",325,528,77,9852,33228
"2760",487,540,61,9924,49440
"2761",274,533,75,9756,28587
"2762",411,528,75,9864,42148
"2763",335,534,78,10037,34169
"2764",438,532,62,10441,44455
"2765",240,534,76,10327,25053
"2766",542,515,54,9982,55433
"2767",295,528,72,9921,30061
"2768",580,529,64,10021,58741
"2769",449,539,58,9786,46127
"2770",324,529,70,9746,33583
"2771",390,507,67,9953,39841
"2772",457,528,70,10016,46841
"2773",472,542,76,10118,48276
"2774",295,529,61,9675,30348
"2775",336,526,71,10040,34966
"2776",392,526,59,9983,40466
"2777",364,532,72,10056,37327
"2778",420,544,84,9877,42918
"2779",376,527,57,9570,38555
"2780",464,518,76,10526,47232
"2781",382,528,59,10117,38721
"2782",397,530,70,9887,40621
"2783",511,524,77,9784,52090
"2784",329,528,66,10013,33735
"2785",447,540,69,10219,45323
"2786",359,528,55,10030,36944
"2787",511,525,66,9872,52450
"2788",274,514,74,10230,28353
"2789",251,528,62,10019,26061
"2790",394,536,68,9686,40567
"2791",505,538,77,10158,51785
"2792",324,538,78,10025,33455
"2793",224,523,63,10255,23276
"2794",485,527,78,9384,49091
"2795",478,537,64,9553,49129
"2796",595,527,77,9928,60467
"2797",531,527,64,10270,54452
"2798",341,534,71,9823,35200
"2799",471,523,71,9602,48820
"2800",541,533,70,9945,54995
"2801",316,524,68,9745,33241
"2802",434,542,73,10063,44128
"2803",342,528,74,9934,35233
"2804",356,542,69,9775,36603
"2805",430,536,62,9955,43731
"2806",361,525,72,9643,37228
"2807",361,539,64,10361,37006
"2808",419,518,74,9736,42582
"2809",194,532,64,10030,20403
"2810",412,534,64,10028,41547
"2811",429,542,76,9722,44194
"2812",276,538,74,9963,28385
"2813",342,525,77,10008,35453
"2814",508,526,73,9903,51434
"2815",502,546,67,10141,50653
"2816",401,522,66,10461,41020
"2817",432,529,67,9884,44335
"2818",441,523,65,10589,45249
"2819",278,526,64,10229,28594
"2820",474,508,69,10169,49045
"2821",453,513,69,9973,46307
"2822",454,524,78,10075,46315
"2823",296,516,68,9887,30538
"2824",505,525,61,10451,51897
"2825",339,553,76,10331,34864
"2826",351,537,70,10137,35818
"2827",364,526,69,9835,37286
"2828",440,523,65,10047,44853
"2829",396,528,64,9987,40579
"2830",448,526,77,9662,45622
"2831",384,527,84,9843,39236
"2832",364,529,64,9953,37381
"2833",300,529,66,9979,30992
"2834",502,525,59,9610,51495
"2835",344,528,70,10036,35485
"2836",467,524,69,9927,47803
"2837",353,530,64,9691,36271
"2838",317,527,64,9678,32930
"2839",481,532,80,10003,48773
"2840",321,538,68,9921,32935
"2841",394,530,73,10288,40633
"2842",269,537,65,9858,27952
"2843",414,529,65,10139,42424
"2844",263,529,70,9337,27334
"2845",553,539,80,9947,56009
"2846",329,536,73,9747,33708
"2847",427,522,64,9895,43835
"2848",320,529,67,10154,32813
"2849",500,540,75,10391,50742
"2850",366,526,74,10241,37565
"2851",454,528,81,9693,46871
"2852",525,538,73,10035,53758
"2853",388,537,68,9865,39621
"2854",454,529,75,9963,46000
"2855",592,546,61,9886,60444
"2856",573,534,61,9912,57747
"2857",450,524,72,9625,45808
"2858",377,529,66,9862,38495
"2859",332,530,69,10431,34374
"2860",379,545,68,9776,38899
"2861",371,527,70,9647,38086
"2862",397,537,63,9635,40648
"2863",552,533,66,9989,55999
"2864",314,530,66,10352,32612
"2865",466,524,71,10123,47061
"2866",404,531,66,9830,41238
"2867",314,532,76,9995,32248
"2868",487,538,54,9923,49593
"2869",402,534,65,10163,41343
"2870",364,517,71,10162,37267
"2871",403,530,62,9787,41333
"2872",540,544,72,9911,55115
"2873",471,536,65,10221,48538
"2874",348,536,76,10228,35787
"2875",426,532,83,10006,43558
"2876",210,537,69,9819,21974
"2877",288,534,67,10145,30197
"2878",436,510,62,10049,44184
"2879",534,531,61,9892,54226
"2880",460,535,80,9442,46896
"2881",458,541,75,9577,46984
"2882",319,531,85,9914,32738
"2883",420,529,73,9873,43046
"2884",481,526,69,10099,49115
"2885",403,533,83,10385,41382
"2886",291,547,73,10089,30376
"2887",366,533,74,9695,37868
"2888",416,516,66,9657,42843
"2889",525,536,77,9806,53200
"2890",444,527,73,9970,45271
"2891",302,536,71,9877,30874
"2892",385,526,61,9766,39429
"2893",438,528,83,10396,44879
"2894",399,531,65,10161,40583
"2895",343,522,64,10336,35388
"2896",403,519,71,10197,41201
"2897",342,534,73,9700,35267
"2898",494,541,67,9789,50609
"2899",234,523,74,9886,24005
"2900",466,543,71,9901,47878
"2901",450,528,65,9847,46168
"2902",446,526,68,9923,45724
"2903",307,527,78,9556,31525
"2904",300,531,74,10137,31139
"2905",363,521,71,9970,37111
"2906",402,539,73,10104,41543
"2907",582,525,77,9778,58815
"2908",256,514,62,9930,26865
"2909",358,522,71,10605,37241
"2910",394,534,67,9510,40462
"2911",442,543,65,10046,45484
"2912",429,519,69,10263,44186
"2913",427,542,63,9691,43524
"2914",424,524,77,10126,43376
"2915",338,541,81,10160,34767
"2916",495,542,67,9663,50315
"2917",450,528,83,9761,46179
"2918",467,543,57,9993,48010
"2919",479,532,84,10039,49156
"2920",409,535,82,9862,41972
"2921",401,532,71,9450,41430
"2922",318,524,72,9948,33001
"2923",613,520,63,9710,62457
"2924",480,542,71,10141,49026
"2925",367,530,75,10095,37789
"2926",368,537,58,10319,37746
"2927",446,532,67,9929,45502
"2928",322,521,72,10000,32748
"2929",426,536,70,10038,43507
"2930",439,528,72,9784,44393
"2931",378,540,71,9720,38217
"2932",385,528,70,10096,39505
"2933",471,521,63,9945,47822
"2934",294,514,63,10440,30336
"2935",326,524,63,9863,33562
"2936",292,532,87,10230,29976
"2937",381,536,63,9676,38879
"2938",440,534,77,9998,44943
"2939",388,528,68,10306,39532
"2940",307,539,80,9629,31329
"2941",490,504,67,9984,50033
"2942",251,524,66,9852,26331
"2943",408,539,68,9861,41422
"2944",328,533,68,10282,33739
"2945",539,526,79,9836,55231
"2946",460,538,61,10078,47537
"2947",448,532,76,9862,45809
"2948",362,543,71,9864,37276
"2949",431,526,63,10094,44126
"2950",465,522,68,10104,48028
"2951",425,532,64,10267,43739
"2952",386,526,71,9760,39962
"2953",391,543,70,10217,40068
"2954",445,533,68,10007,45636
"2955",448,528,67,10003,45325
"2956",310,532,76,10178,31779
"2957",378,530,72,9766,38862
"2958",354,548,68,9777,35732
"2959",271,529,65,10146,27858
"2960",452,524,57,10155,45980
"2961",420,530,59,10181,42759
"2962",396,534,66,10292,40598
"2963",317,515,68,9745,32666
"2964",520,545,73,10024,52863
"2965",256,524,61,10219,26916
"2966",337,505,70,10302,34664
"2967",586,511,72,10372,59859
"2968",534,525,68,9520,54199
"2969",332,536,69,10083,34453
"2970",451,521,86,10164,46153
"2971",478,535,79,9723,48929
"2972",367,538,78,10200,37509
"2973",378,530,67,9876,38682
"2974",367,526,77,9696,37660
"2975",318,527,68,10225,32659
"2976",465,529,75,10076,47571
"2977",406,530,60,9839,41702
"2978",328,522,70,9811,33844
"2979",529,523,72,10283,53670
"2980",479,530,75,9700,49151
"2981",493,542,70,9754,50455
"2982",448,518,72,10331,45946
"2983",495,532,70,10335,50650
"2984",236,547,68,9821,24515
"2985",484,535,72,9479,49093
"2986",479,535,80,10156,49124
"2987",174,533,65,10015,18264
"2988",359,526,64,9715,36844
"2989",432,534,70,10122,44033
"2990",489,526,77,9689,50116
"2991",489,537,56,10104,49648
"2992",432,539,67,9680,44287
"2993",467,532,70,9933,47535
"2994",419,540,63,10238,43054
"2995",528,515,71,10358,53360
"2996",364,549,72,10104,37579
"2997",453,521,76,9954,45965
"2998",476,517,77,10376,47896
"2999",329,530,60,9901,33850
"3000",420,544,84,9465,43211
"3001",398,536,66,10213,41115
"3002",387,532,66,9901,40003
"3003",381,538,73,10122,39176
"3004",540,527,74,10024,54811
"3005",493,524,65,9823,49898
"3006",418,541,66,9583,42804
"3007",358,537,74,9818,37058
"3008",487,522,69,9808,49442
"3009",531,519,63,10064,54276
"3010",449,523,74,9733,46117
"3011",367,523,67,9807,37806
"3012",445,522,68,10222,45963
"3013",276,537,56,10022,28848
"3014",403,528,69,10482,41271
"3015",504,529,72,9934,51630
"3016",479,521,70,9520,48612
"3017",408,533,79,9822,41765
"3018",466,525,71,9711,47273
"3019",397,537,58,10401,40427
"3020",403,519,83,9953,41558
"3021",342,548,65,9777,34751
"3022",457,516,69,9836,46835
"3023",444,534,74,9950,45211
"3024",330,531,63,9890,34089
"3025",525,527,67,9951,53443
"3026",543,524,68,9771,55018
"3027",504,528,72,9557,51219
"3028",395,536,70,9860,40381
"3029",532,535,56,9754,54098
"3030",310,506,72,9930,32231
"3031",197,522,60,9666,21001
"3032",441,529,65,10488,45077
"3033",411,531,64,10165,41959
"3034",285,539,66,9806,29486
"3035",408,536,72,10010,41511
"3036",546,541,73,9701,55576
"3037",576,530,64,9882,58981
"3038",536,516,75,10038,54393
"3039",327,530,73,10702,33635
"3040",439,524,69,10461,44958
"3041",427,525,64,9777,43838
"3042",411,540,60,9770,42416
"3043",314,515,76,9760,32039
"3044",332,538,56,9549,33706
"3045",591,526,73,9535,60253
"3046",413,536,76,10341,42239
"3047",474,546,78,9677,48250
"3048",487,530,64,9504,49696
"3049",385,531,63,9911,39289
"3050",466,532,70,10170,47647
"3051",168,531,62,9883,17516
"3052",326,530,76,9761,33684
"3053",329,519,60,10203,34164
"3054",393,513,90,9911,40618
"3055",369,527,72,9762,37575
"3056",389,537,79,9969,40086
"3057",355,550,71,9919,36546
"3058",532,535,73,9906,54117
"3059",413,531,75,10154,41956
"3060",369,536,66,9819,37920
"3061",453,532,64,10332,45955
"3062",365,531,64,9736,37749
"3063",387,530,73,10129,40080
"3064",397,540,70,9705,40750
"3065",431,534,70,10314,44180
"3066",391,529,72,9940,40387
"3067",469,532,72,9904,48014
"3068",535,512,74,10194,54654
"3069",289,539,77,10297,29351
"3070",289,540,76,9719,29370
"3071",387,537,71,10104,39579
"3072",244,524,60,10361,25685
"3073",331,530,79,10068,33932
"3074",576,523,71,9813,58881
"3075",514,543,57,9962,52425
"3076",302,535,63,9774,30825
"3077",499,544,70,9954,50614
"3078",427,531,70,10308,43702
"3079",469,512,62,9757,47694
"3080",368,515,72,9371,37656
"3081",364,544,66,9571,37312
"3082",421,521,85,10211,43094
"3083",333,520,62,10050,34568
"3084",431,523,57,10051,44737
"3085",375,520,82,10070,38214
"3086",288,527,75,10136,29842
"3087",342,534,67,9938,35353
"3088",372,532,75,9883,37648
"3089",587,526,60,9985,59876
"3090",424,527,80,10218,43560
"3091",412,533,70,10126,41859
"3092",411,525,58,10297,42045
"3093",361,536,64,9948,36959
"3094",296,517,63,9621,30547
"3095",430,540,62,10126,44113
"3096",341,536,76,9704,35069
"3097",506,539,79,10053,51695
"3098",378,531,68,9767,38739
"3099",318,530,85,9884,32721
"3100",276,537,71,10426,28686
"3101",286,532,78,10437,29598
"3102",425,535,73,10156,43225
"3103",443,542,72,10364,45057
"3104",456,533,67,9677,46411
"3105",356,541,61,9762,36715
"3106",357,529,79,10106,36679
"3107",475,513,67,10501,48732
"3108",224,539,72,10321,23599
"3109",458,535,77,10494,47235
"3110",257,532,73,10600,27185
"3111",369,520,62,9800,38154
"3112",444,528,78,9935,45163
"3113",379,515,76,9956,38449
"3114",377,527,69,9910,38164
"3115",360,524,51,10040,36837
"3116",383,542,65,10175,39481
"3117",361,526,80,10119,37155
"3118",537,522,66,10097,54725
"3119",471,519,71,9847,47709
"3120",276,528,57,10226,28412
"3121",411,528,67,10322,41913
"3122",457,515,77,9963,46838
"3123",456,545,72,9897,46539
"3124",447,542,73,9819,45666
"3125",495,536,80,9857,50465
"3126",462,528,72,10369,47961
"3127",497,529,74,10282,50809
"3128",408,530,74,9565,41868
"3129",300,528,83,9736,30904
"3130",383,531,81,9977,39475
"3131",312,524,59,9627,32086
"3132",456,529,59,9744,46371
"3133",296,539,71,10236,30123
"3134",385,528,62,9485,39231
"3135",206,538,70,10057,22003
"3136",262,526,63,9974,26953
"3137",469,517,68,10140,47699
"3138",390,540,68,10357,40356
"3139",645,523,77,10474,65308
"3140",332,544,67,10341,34290
"3141",421,520,77,9631,42952
"3142",413,526,69,9918,42247
"3143",398,534,55,9594,40901
"3144",460,527,68,9843,47424
"3145",270,545,62,10023,27786
"3146",371,518,69,10230,37940
"3147",513,520,69,9459,52050
"3148",437,536,80,9935,44708
"3149",348,532,65,10150,35713
"3150",434,537,66,10218,44331
"3151",484,533,79,10339,49130
"3152",437,522,67,10279,44688
"3153",422,527,71,10135,43129
"3154",441,538,79,10319,45191
"3155",241,537,70,10184,25321
"3156",354,527,68,9898,36585
"3157",458,521,66,9862,46691
"3158",251,522,62,10061,25970
"3159",348,532,69,9893,35849
"3160",393,528,59,10180,40132
"3161",342,518,66,10343,35488
"3162",476,531,61,9686,48750
"3163",367,539,59,10313,37226
"3164",476,531,81,9597,48854
"3165",362,525,67,10095,36914
"3166",380,520,70,10003,38955
"3167",463,521,63,10141,47124
"3168",282,538,73,9840,29303
"3169",367,537,68,10220,38100
"3170",323,538,67,10035,33104
"3171",302,515,71,9991,31732
"3172",461,541,70,9949,46745
"3173",409,527,59,9945,42173
"3174",298,524,66,9756,31153
"3175",543,533,78,10232,55413
"3176",434,527,72,9833,44637
"3177",409,529,78,10018,42068
"3178",394,537,61,9708,40548
"3179",457,527,64,9877,46965
"3180",357,529,71,9707,36125
"3181",444,526,77,9477,45853
"3182",417,536,74,10131,42864
"3183",403,519,68,10211,41786
"3184",330,526,83,9991,33884
"3185",426,535,65,9679,43269
"3186",440,511,66,10150,44853
"3187",575,529,76,9539,58390
"3188",330,538,58,9948,34447
"3189",421,521,64,9766,43180
"3190",424,526,67,9883,43217
"3191",506,522,71,9555,51450
"3192",414,536,70,9916,42380
"3193",446,537,60,10228,45391
"3194",400,538,78,9835,41089
"3195",418,529,82,9842,42954
"3196",497,527,62,10079,51083
"3197",272,526,69,10024,28129
"3198",554,532,70,10065,56445
"3199",420,526,72,9992,43004
"3200",423,528,60,9733,42902
"3201",380,526,58,9515,39228
"3202",367,526,65,10025,37711
"3203",441,529,68,10151,44970
"3204",417,532,60,10311,42864
"3205",466,534,78,10164,47700
"3206",503,522,84,9456,51163
"3207",344,517,62,10041,35330
"3208",419,521,74,9999,42847
"3209",413,527,70,9603,42209
"3210",369,533,62,9871,37995
"3211",334,535,73,10342,34270
"3212",379,530,75,9861,39002
"3213",496,520,71,9979,50968
"3214",430,533,66,9949,43783
"3215",378,522,70,9779,38396
"3216",332,529,74,10084,33852
"3217",254,531,70,9905,26439
"3218",473,523,61,10579,48288
"3219",446,511,72,10431,45825
"3220",461,519,75,10038,47132
"3221",485,514,63,10098,49335
"3222",324,531,55,9800,33222
"3223",336,528,69,9961,34204
"3224",422,537,71,10090,43211
"3225",315,547,68,9951,32296
"3226",440,525,70,9637,44654
"3227",356,524,61,10404,36485
"3228",470,524,60,9790,48023
"3229",444,537,53,10135,45447
"3230",390,537,72,9899,40349
"3231",338,525,62,10373,35004
"3232",418,524,68,10015,42483
"3233",401,524,65,10157,41203
"3234",494,532,68,10222,50448
"3235",403,521,80,9532,41108
"3236",379,549,84,10150,38574
"3237",424,531,73,10092,43584
"3238",459,538,72,10123,46506
"3239",517,530,69,9949,52390
"3240",419,542,64,10011,42770
"3241",327,517,65,9553,33752
"3242",345,531,66,9934,35412
"3243",403,535,61,10144,41801
"3244",414,536,67,10144,42833
"3245",350,538,69,10392,35925
"3246",305,518,77,10055,31326
"3247",348,540,73,10134,35920
"3248",393,528,72,10069,40142
"3249",396,528,76,9813,40898
"3250",297,529,68,9871,30683
"3251",551,531,73,10378,56282
"3252",474,526,64,9656,48470
"3253",307,528,70,10011,31597
"3254",368,526,78,9933,37705
"3255",508,534,68,10051,51161
"3256",409,530,72,10566,41685
"3257",429,525,60,10102,44044
"3258",412,520,66,10091,41841
"3259",317,527,60,10329,32403
"3260",565,547,63,9966,58044
"3261",464,531,82,10450,46993
"3262",298,537,71,9920,31008
"3263",430,510,59,10120,43907
"3264",398,528,86,9902,40814
"3265",462,527,78,9939,47392
"3266",364,524,77,10234,37379
"3267",256,523,62,10138,26875
"3268",475,526,69,10218,48169
"3269",264,540,67,10057,27329
"3270",404,524,67,10369,41156
"3271",401,526,67,9905,41070
"3272",417,533,67,10365,42971
"3273",442,527,70,9886,45093
"3274",539,529,66,10390,55050
"3275",291,537,75,9988,30272
"3276",404,528,71,9567,41456
"3277",328,543,66,9789,33577
"3278",409,520,77,9900,41867
"3279",337,526,75,10229,34754
"3280",448,518,70,10019,45537
"3281",264,520,63,9662,27074
"3282",353,535,70,9775,36260
"3283",374,526,87,9361,37858
"3284",429,533,73,9832,43945
"3285",435,524,73,9759,44132
"3286",493,523,79,9912,50322
"3287",396,527,74,10454,40420
"3288",379,535,79,10220,38956
"3289",381,519,77,9765,38887
"3290",388,526,65,9753,39831
"3291",461,528,59,9759,46942
"3292",417,523,76,9958,42728
"3293",242,526,70,9853,25262
"3294",477,524,68,10123,48299
"3295",322,524,65,9972,33136
"3296",492,535,77,10273,50331
"3297",264,525,77,9797,26920
"3298",452,539,75,9942,46409
"3299",216,536,67,9598,22275
"3300",244,522,66,10270,25245
"3301",610,542,71,10045,61894
"3302",319,528,75,10172,33381
"3303",428,514,71,10871,43767
"3304",299,537,68,10024,30246
"3305",421,537,66,9695,43293
"3306",370,539,72,10164,37908
"3307",418,530,78,10132,42733
"3308",433,519,75,10046,44524
"3309",451,530,55,10207,46260
"3310",330,527,69,9835,34086
"3311",366,510,65,10026,37442
"3312",337,542,67,10188,34365
"3313",578,549,73,9913,58566
"3314",451,535,70,10092,46173
"3315",394,527,66,10207,40620
"3316",541,527,71,10044,55328
"3317",331,521,81,9825,34131
"3318",327,530,65,9895,33905
"3319",507,523,62,9719,51816
"3320",503,524,62,10111,51697
"3321",487,534,67,9737,49563
"3322",355,537,71,10486,36387
"3323",453,518,66,9606,46753
"3324",343,530,72,9716,35310
"3325",391,534,61,10316,40355
"3326",369,527,65,10337,37979
"3327",460,537,59,9957,47133
"3328",276,531,67,9489,28866
"3329",372,527,79,9653,38447
"3330",330,517,68,10070,33839
"3331",352,526,79,10037,36749
"3332",416,541,64,10041,42383
"3333",256,520,72,10378,25983
"3334",595,534,62,10265,60827
"3335",387,544,67,9642,39689
"3336",458,522,78,10059,46749
"3337",373,521,59,10195,38344
"3338",354,522,77,9683,36191
"3339",254,530,56,10128,26237
